Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,hybrid_neg,hybrid_neu,hybrid_pos,hybrid_compound,hybrid_sentiment,confidence,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
280,0.066,0.859,0.075,0.1666,0.07735161,0.2353553,0.6872932,0.073946126,0.4224487,0.5036052,0.47693896,Positive,0.5036052,B001D07IPG,A3OM7Q1IVAGLUW,Pertigal,0,0,5,1275436800,Very tasty chips!,"So many ""healthy"" products don't taste very good.  Or taste good when you first try them and then go downhill.  I've had these chips on more than one occasion and they are very tasty.  I've served them to guests twice and both times they wanted to know what they were and where to get them. It's also nice to have something gluten-free for friends who are borderline diabetic...but I would eat them anyway."
281,0.049,0.823,0.127,0.6438,0.006081759,0.027069587,0.9668487,0.018957231,0.26584873,0.71489406,0.86567676,Positive,0.71489406,B001D07IPG,A3BUE5AHX4M0FS,"P. Clermont ""learning God's word""",0,0,5,1272326400,YUMMY,"I found these crisps at our local WalMart & figured I would give them a try. They were so yummy I may never go back to regular chips, not that I was a big chip fan anyway. The only problem is I can eat the entire bag in one sitting. I give these crisps a big thumbs up!"
282,0.0,0.754,0.246,0.8016,0.0020329973,0.009192987,0.98877394,0.0014230981,0.2326351,0.76594174,0.9311987,Positive,0.76594174,B001D07IPG,AQX8FF2YCO3J7,"Little D, Nigel, and Oliver's mom",0,0,5,1247529600,Excellent Taste,This is one of the best tasting crisps I have ever eaten! I only buy it on special occassions because I know I'll eat the whole bag.
283,0.028,0.934,0.038,0.1779,0.87160987,0.11530298,0.013087146,0.61852694,0.36091208,0.020561002,-0.54759586,Negative,0.61852694,B001D07IPG,A27UE9HJRZ22YI,"Louie's Mom ""Compulsive Reader""",0,1,1,1280880000,Over priced chips and lack rice taste,"I paid $1.79 for a 2 ounce pkg of these at lunch today. I bought them because brown rice is a ""good"" carb.  As soon as I tasted one and it tasted like a corn chip I checked the ingredients.  The name is deceptive - these have ""Masa corn flour"" listed in the ingredients and it overwhelms the taste.  I won't buy these again - I can get Sunchips for less money and similar taste."
284,0.032,0.792,0.176,0.9852,0.06374471,0.13145827,0.80479705,0.054221295,0.32962078,0.61615795,0.8142967,Positive,0.61615795,B000H13270,A3MBRJ5X24GXM9,sadhaka,3,4,5,1283817600,Rotel saves me on a daily basis,"I use the Rotel Mild and I LOVE this product so much--it saves me on a daily basis.  If you're trying to cook lower fat, healthier foods and in a HURRY, this stuff makes it so much easier.  Ever notice that some canned tomatos have a weird ""tin can"" taste when you make spagehetti sauce or whatever?  For some reason this product doesn't have that.  It tastes so good you can just dump it in with a can of beans, heat and eat.<br /><br />or add some chili powder and now you have chili soup.  I also make indian dishes with this, and spicey spaghetti sauce.  I also prefer this to most canned salsas, so it works for things like quesadillas if you drain the liquid off.<br /><br />None of my local grocery stores carry it at all, nor do they carry anything like it.  So I have to pay Amazon's inflated price to order this by the case.  I don't like that I'm paying a higher price, but I LOVE LOVE LOVE the product."
285,0.0,0.864,0.136,0.5255,0.1636165,0.33797294,0.49841052,0.11453155,0.49578106,0.38968736,0.3920058,Neutral,0.49578106,B000H13270,A3J6I70Z9Q0HRX,Lindey H. Magee,1,3,5,1261785600,"it's fabulous, but *not* from amazon!",the price on this product certainly raises my attention on compairing amazon price with the local stores. i can get a can of this rotel at my local kroger for $1. dissapointing!
286,0.0,0.898,0.102,0.7917,0.021628497,0.113489166,0.86488235,0.015139948,0.3488424,0.6360176,0.82778764,Positive,0.6360176,B000H13270,A1YLOZQKBX3J1S,"R. Lee Dailey ""Lee_Dailey""",1,4,3,1221177600,too expensive,"howdy y'all,<br /><br />the actual product is VERY good - i'd rate the item a 4 on it's own. however, it's only ONE dollar at the local grocery and - @ twenty eight+ dollars per twelve pack - these are running almost two and a half dollars each.<br /><br />as i said, TOO EXPENSIVE. [*sigh ...*] i was really hoping to get them at something approaching the local cost.<br /><br />take care,<br />lee"
287,0.0,0.857,0.143,0.919,0.06737312,0.4345713,0.49805555,0.047161184,0.5612999,0.3915389,0.57717776,Neutral,0.5612999,B000H13270,AVQIRN6E7J7UA,imdebra,0,4,3,1280534400,Not mild enough for me lol,"Nothing wrong with the product, but I sure had to mix it with *lots* of other ingredients to make it edible to me. (In Texas I was called a ""baby-mouth"" - not into very spicy-hot foods.)<br /><br />For comparison, I'm comfortable with Tostitos medium chunky salsa. 1 can of this milder Rotel, mixed with 2 slightly larger cans of diced tomatoes, was still way too hot for me to use as salsa for chips. I used some of this to make a sort of southwestern cornbread that was good though."
288,0.035,0.801,0.163,0.9676,0.3263775,0.3748004,0.29882205,0.23896426,0.5026603,0.25807542,0.2709911,Neutral,0.5026603,B001UJEN6C,A1XM65S80UQ2MD,Joseph Kagan,13,13,5,1276214400,Great Natural Energy,"This is a fantastic product, and I wish it was readily available in most stores. It's taste is not the greatest, but it's a 2.5 oz. shot, and it's gone in a second. It tastes, more or less, like a concentrated sweet tea. For the record, I've had 5 hour energy, and that tastes FAR worse. I will put up the taste for the results. It's got 150mg of caffeine, which is the equivalent of the big red bulls and monsters. I can't stand sucralose and sugar substitutes, and this is one of the only shot sized energy drinks that has only sugar in it. The sugar is at 9g, which isn't horrible. I used to drink 4 16oz. Red Bulls a day for the caffeine, and this gives me far better energy, and is much more subtle. My preference is black coffee, but I can't drink 8-12 cups a day anymore. Overall, Steaz does it right; real organic ingredients in moderate amounts, and they create big results."
289,0.054,0.745,0.2,0.9557,0.018697888,0.11737201,0.86393005,0.029288523,0.3056604,0.66475105,0.87837243,Positive,0.66475105,B001UJEN6C,AFUMZHRZJG0H0,Wonder Woman 89,6,6,5,1280188800,I like this stuff,"I have to get up really early to work out before work and I get super tired by the middle of the afternoon. I was drinking one 5 hour energy, usually extra strength, each day. It worked well, but gave me a jittery feeling, almost headachy but not quite. My husband got me to try this and I was skeptical, but for me it works as well if not better than the 5 hour energy and doesn't give me that jittery almost-headache feeling.<br /><br />I don't mind the taste--it reminds me of the inside of a fig newton (mmm). And the price is ok, on Amazon anyway. At my grocery store they were almost $3 each, yike!<br /><br />And it's organic--so I can feel good about it, right? It's all about me feeling good!"
290,0.039,0.697,0.264,0.8439,0.0011625853,0.0117635075,0.9870739,0.01251381,0.21733445,0.77015173,0.9433079,Positive,0.77015173,B001UJEN6C,AIW47KAXVTR0X,"C. Williams ""will5927""",7,8,5,1268092800,Great Energy,I bought these for my husband and he said they are the best energy shots out there. He takes one in the mornings and works hard all day. Good stuff!
291,0.104,0.705,0.191,0.6257,0.28966323,0.44774523,0.26259157,0.23396426,0.52492166,0.2411141,0.16875982,Neutral,0.52492166,B001UJEN6C,A1R2P21ZYNJCFJ,"Mare Laden ""Mare""",6,7,3,1258675200,Not sure,"I am a energy junkie and I'm not sure if this works or not, but what I do know is that the taste is not the greatest. I do drink the steaz energy drink and I think I get the same results. I like this products because it is  more natural then the others."
292,0.052,0.745,0.203,0.9434,0.0041028913,0.07330869,0.92258835,0.018472023,0.2748161,0.7067118,0.9259597,Positive,0.7067118,B001UJEN6C,A37AO20OXS51QA,"Roderic Rinehart ""Roderic""",3,3,5,1311292800,"The best energy shot out there, smooth and organic!","If you want an organic energy shot, your choices are this one from Steaz and the assorted flavors from Guayaki. Guayaki Yerba Mate is actually in the Steaz energy shot and energy drinks, and they both use Sambazon Acai, so there are some similarities in ingredients.<br /><br />Great energy burst for 4+ hours on a Steaz Energy Shot, and no withdrawals or headaches afterwards. Plan on drinking one every day at lunch at work. This will help me cut down on my iced coffees, which are not helping my calorie intake.<br /><br />Already ordering 12-packs on subscribe and save, 2 per month. Great value."
293,0.09,0.705,0.205,0.8636,0.21065868,0.34654513,0.44279623,0.17446107,0.4540816,0.37145737,0.42157626,Neutral,0.4540816,B001UJEN6C,A3R6W1FEYDNT8V,R. Lewis,3,3,5,1299024000,"Fantastic, natural energy","I was looking for a natural energy shot that works, and I found it. Steaz energy shot is my favorite!<br /><br />I recently had gastric bypass surgery, so tons of sugar is a no-no. And I'm also allergic to Sucralose (Splenda) so most other energy drinks are out.<br /><br />I tried Bazi energy shots and they didn't work as well as Steaz, and definitely didn't taste as well. These have a taste that's almost like Coca-Cola--not bad at all.<br /><br />If you're looking for natural energy, give these a try."
294,0.034,0.757,0.209,0.9823,0.04994952,0.21122667,0.7388238,0.045164663,0.37495866,0.57987666,0.77690196,Positive,0.57987666,B001UJEN6C,A2VBZOK3SVSDWA,Jennifer Gray,3,3,5,1294790400,Way better than Guayaki!,"I had tried both of the Guayaki energy shots and I don't like the taste of either of them! This one has more natural caffeine and tastes much better. I like them cold for sure. My husband and I take these on road trips in a little cooler with ice and waters and we don't have to make stops for coffee! Especially on the turnpikes where it's just way too expensive. It's worth the $[...] per shot. We normally split them. I'm really sensitive to caffeine, even the natural kind so I get a little weird if I drink the whole thing but that's the same for coffee too for me. My husband drinks the whole shot and gets a nice wake up boost. I would recommend these over any of the sinthetic shots out there. You can feel good about putting this in your body! I'll be ordering again soon for sure =)"
295,0.0,0.887,0.113,0.4939,0.10633751,0.57024217,0.3234203,0.074436255,0.6652695,0.2602942,0.30012798,Neutral,0.6652695,B001UJEN6C,AREOHWLWVX0A8,John Erikson,5,6,3,1259971200,Doesn't taste that good but provides you the energy,"I purchased it because it was on sale. In terms of the energy it provides, it works, but the taste leaves something to be desired. I tried mixing it with some water to make it more drinkable."
296,0.12,0.781,0.099,-0.7095,0.14765224,0.35255837,0.4997894,0.13935655,0.48109084,0.37955257,0.033645988,Neutral,0.48109084,B001UJEN6C,ADWJAJZTHNYN6,D. J. Lawhead,2,2,5,1322697600,Rocket in a Bottle,"I've been feeling extremely tired around the late afternoon. As a software engineer, this is entirely unacceptable! So, I asked the nice lady at the counter of my local Whole Foods Market, for something that will give me that extra energy I need to get through the day.<br /><br />She excitedly returned with a suspicious little green bottle. Over three hours after drinking whatever that was, my brain is still working at unnatural speeds. To summarize my experiences: I believe this works.<br /><br />She did explain that I needed to drink plenty of water with it, which I personally feel helped the energy level. So if you're feeling tired during the day and hate coffee, give this a shot - preferably before you eat anything.<br /><br />Woot!"
297,0.025,0.737,0.239,0.9566,0.008694597,0.03296235,0.9583431,0.013586218,0.24417365,0.7425401,0.95173395,Positive,0.7425401,B001UJEN6C,A3UD9G34YLWVXE,Thezwomann,2,2,4,1322265600,This stuff works!!!,"The energy shot truly does work! It had a terrible after-taste at first, but now that I know what to expect, I am getting used to it. I always have some water handy as a chaser...which helps! I am so glad to have found something that gives me the energy I need without all the chemicals found in other beverages. It's helped me kick my addiction to Diet Coke and other aspartame-laced caffeinated beverages. Yay!!!"
298,0.0,0.811,0.189,0.8781,0.0070911227,0.100571185,0.8923377,0.004963786,0.31369984,0.68133634,0.88310266,Positive,0.68133634,B001UJEN6C,A2Y4IWY1ZXLXH8,mase310,1,1,5,1335139200,Favorite energy shot and all natural too!,"I've tried 5-hour energy, red rain, NOS, and other energy shots.  This is my favorite in terms of taste and effect.  Plus, it's somewhat reassuring to know that natural ingredients are used.  Sometimes I wonder what I'm really putting into my body with some of the other brands.  I purchase a box about once every 2 months for the past 2 years."
299,0.0,0.681,0.319,0.8934,0.0050715897,0.046214573,0.9487138,0.0035501127,0.2366502,0.75979966,0.92856944,Positive,0.75979966,B001UJEN6C,AHAX3RWULQD6T,Kevin D. Schoeninger,1,1,5,1334793600,natural energy boost,"If you're looking for an energy boost without artificial sweeteners and other chemicals, this is a great option.  The taste is decent and it is a nice smooth uplift without jitters."
